gene_id,gene_name,GSM4143959_HUtSMC-AP-1-KO-Rep-1,GSM4143960_HUtSMC-AP-1-KO-Rep-2,GSM4143961_HUtSMC-AP-1-KO-Rep-3,GSM4143962_HUtSMC-Negative-Ctrl-Rep-1,GSM4143963_HUtSMC-Negative-Ctrl-Rep-2,GSM4143964_HUtSMC-Negative-Ctrl-Rep-3
ENSG00000270601,PRAMEF5,0,0,0,0,0,0
ENSG00000231219,PRAMEF32P,0,0,0,0,0,0
ENSG00000207511,RNU6-771P,0,0,0,0,0,0
ENSG00000182330,PRAMEF8,0,0,0,0,0,0
ENSG00000237700,PRAMEF33,0,0,0,0,0,0
ENSG00000204501,PRAMEF15,0,0,0,0,0,0
ENSG00000228229,ENSG00000228229,0,0,0,0,0,0
ENSG00000204481,PRAMEF14,0,0,0,0,0,0
ENSG00000204480,PRAMEF19,0,0,0,0,0,0
ENSG00000204479,PRAMEF17,0,0,0,0,1,0
ENSG00000204478,PRAMEF20,0,0,0,0,0,0
ENSG00000162494,LRRC38,75,110,84,10,49,51
ENSG00000259961,ENSG00000259961,0,0,0,0,0,0
ENSG00000215909,BRWD1P1,0,0,0,0,0,0
ENSG00000162493,PDPN,10,24,16,29,14,9
ENSG00000222952,RNA5SP41,0,0,0,0,0,0
ENSG00000237445,ENSG00000237445,0,0,0,0,0,0
ENSG00000253085,ENSG00000253085,0,0,0,0,0,0
ENSG00000116731,PRDM2,697,718,638,786,688,772
ENSG00000189337,KAZN,327,403,327,229,292,303
ENSG00000252151,RNU6-1265P,0,0,0,0,0,0
ENSG00000231606,ENSG00000231606,0,0,0,0,0,0
ENSG00000234593,KAZN-AS1,0,0,0,0,0,0
ENSG00000235829,TBCAP2,0,0,0,0,0,0
ENSG00000175147,TMEM51-AS1,2,0,0,4,0,1
ENSG00000171729,TMEM51,209,199,220,470,260,259
ENSG00000204464,TMEM51-AS2,1,0,0,0,1,0
ENSG00000215720,MFFP1,1,0,0,0,0,0
ENSG00000278480,ZBTB2P1,2,1,0,0,0,0
ENSG00000142621,FHAD1,2,6,1,7,6,1
ENSG00000233485,FHAD1-AS1,2,0,0,2,0,1
ENSG00000236045,ENSG00000236045,0,0,0,0,0,1
ENSG00000228140,EFHD2-AS1,0,0,0,1,2,0
ENSG00000142634,EFHD2,1745,1261,1117,967,963,1068
ENSG00000162438,CTRC,1,1,0,0,2,1
ENSG00000142615,CELA2A,0,0,0,0,0,1
ENSG00000215704,CELA2B,0,0,0,0,0,1
ENSG00000132906,CASP9,129,151,124,182,187,177
ENSG00000116138,DNAJC16,657,678,598,732,757,832
ENSG00000251866,SCARNA21B,0,0,0,0,0,0
ENSG00000272510,ENSG00000272510,1,2,2,1,2,0
ENSG00000116771,AGMAT,61,74,55,51,29,54
ENSG00000237301,ENSG00000237301,0,0,0,1,0,1
ENSG00000235084,CHCHD2P6,8,7,5,7,7,6
ENSG00000252417,RNU7-179P,0,0,0,0,0,0
ENSG00000236500,CD24P1,0,0,0,0,0,0
ENSG00000197312,DDI2,583,595,548,520,644,741
ENSG00000215695,RSC1A1,0,0,0,0,0,0
ENSG00000271742,ENSG00000271742,0,0,0,0,1,0
ENSG00000116786,PLEKHM2,1532,1595,1295,1734,1688,1767
ENSG00000237938,ENSG00000237938,1,1,2,2,2,0
ENSG00000162461,SLC25A34,7,6,11,9,10,8
ENSG00000224459,SLC25A34-AS1,4,2,0,1,0,2
ENSG00000162460,TMEM82,0,0,0,0,0,0
ENSG00000162458,FBLIM1,1901,2792,2505,3232,2311,2232
ENSG00000224321,RPL12P14,0,2,2,2,1,1
ENSG00000233954,UQCRHL,87,81,72,84,82,79
ENSG00000178715,ENSG00000178715,5,6,4,13,11,15
ENSG00000179743,SPEN-AS1,20,22,25,26,22,23
ENSG00000065526,SPEN,1152,1271,1209,1268,1234,1710
ENSG00000270620,ENSG00000270620,0,0,0,0,0,0
ENSG00000116809,ZBTB17,278,283,283,367,328,329
ENSG00000234607,ENSG00000234607,0,0,0,0,0,0
ENSG00000231353,ENSG00000231353,0,0,0,0,0,0
ENSG00000275503,ENSG00000275503,0,0,0,0,0,0
ENSG00000224966,TBC1D3P6,0,0,0,0,0,0
ENSG00000183888,SRARP,0,0,0,0,0,0
ENSG00000233078,ENSG00000233078,0,0,0,0,0,0
ENSG00000173641,HSPB7,283,704,240,95,334,309
ENSG00000186510,CLCNKA,0,2,0,0,1,0
ENSG00000232456,FAM131C2P,1,0,0,0,0,0
ENSG00000184908,CLCNKB,0,0,0,0,1,0
ENSG00000185519,FAM131C,5,3,1,8,2,3
ENSG00000142627,EPHA2,2104,2171,1472,979,1263,1264
ENSG00000227959,EPHA2-AS1,1,1,1,0,5,3
ENSG00000142632,ARHGEF19,43,47,55,48,80,71
ENSG00000237276,ANO7L1,0,5,4,14,2,4
ENSG00000132881,CPLANE2,40,37,37,50,50,52
ENSG00000233929,MT1XP1,2,1,0,1,0,0
ENSG00000037637,FBXO42,556,630,600,582,509,536
ENSG00000055070,SZRD1,4792,4411,3603,3864,3921,3810
ENSG00000226457,RPL22P3,2,3,4,0,8,8
ENSG00000187144,SPATA21,3,9,5,5,1,10
ENSG00000157191,NECAP2,1561,1597,1392,1506,1715,1727
ENSG00000226029,LINC01772,8,26,8,12,13,7
ENSG00000080947,CROCCP3,38,26,14,54,38,45
ENSG00000206652,RNU1-1,0,0,0,0,0,0
ENSG00000224174,ENSG00000224174,0,1,0,0,0,0
ENSG00000233421,LINC01783,0,0,0,0,0,0
ENSG00000277344,RNU1-6P,0,0,0,0,0,0
ENSG00000225710,PDE4DIPP8,0,0,0,0,0,0
ENSG00000219481,NBPF1,294,302,277,264,302,343
ENSG00000271732,ENSG00000271732,0,0,0,0,0,0
ENSG00000215908,CROCCP2,222,207,198,221,241,262
ENSG00000283773,ENSG00000283773,0,0,0,0,0,0
ENSG00000186301,MST1P2,5,6,4,5,6,5
ENSG00000282143,ENSG00000282143,0,0,0,0,0,0
ENSG00000207513,RNU1-3,0,0,0,0,0,0
ENSG00000280114,ENSG00000280114,0,0,0,0,1,0
ENSG00000236698,EIF1AXP1,30,41,18,22,17,27
ENSG00000268869,ESPNP,0,0,0,0,0,0
ENSG00000279151,ENSG00000279151,0,0,0,0,0,0
ENSG00000282740,ENSG00000282740,0,0,0,0,0,0
ENSG00000058453,CROCC,124,112,146,179,169,182
ENSG00000227684,CROCCP4,0,0,0,0,0,0
ENSG00000207389,RNU1-4,0,0,0,0,0,0
ENSG00000186715,MST1L,0,0,0,1,1,1
ENSG00000223643,ENSG00000223643,0,0,0,0,0,0
ENSG00000230239,PDE4DIPP9,0,0,0,0,0,0
ENSG00000263811,MIR3675,0,0,0,0,0,0
ENSG00000228549,LINC03126,1,0,0,0,0,0
ENSG00000277234,RNU1-5P,0,0,0,0,0,0
ENSG00000238142,ENSG00000238142,8,15,13,20,15,15
ENSG00000235241,ENSG00000235241,0,0,0,0,0,0
ENSG00000207005,RNU1-2,0,0,0,0,0,0
ENSG00000272426,ENSG00000272426,0,0,0,0,0,0
ENSG00000117122,MFAP2,584,964,937,817,998,956
ENSG00000226526,ENSG00000226526,3,4,2,4,2,3
ENSG00000159363,ATP13A2,1302,1512,1353,732,1145,1205
ENSG00000117118,SDHB,1473,1505,1238,1253,1346,1250
ENSG00000117115,PADI2,12,39,16,2,4,7
ENSG00000204362,LINC02783,33,52,27,13,37,29
ENSG00000282843,ENSG00000282843,0,0,1,0,0,0
ENSG00000142623,PADI1,68,77,25,9,13,14
ENSG00000142619,PADI3,0,2,1,0,1,0
ENSG00000266634,MIR3972,0,0,0,0,0,0
ENSG00000159339,PADI4,0,0,1,0,0,0
ENSG00000276747,PADI6,0,0,0,0,0,0
ENSG00000227751,RCC2-AS1,1,2,2,2,2,0
ENSG00000179051,RCC2,1802,2015,1719,1669,2134,2091
ENSG00000074964,ARHGEF10L,544,501,359,401,501,561
ENSG00000236648,LINC02810,0,0,0,0,0,0
ENSG00000117148,ACTL8,1,1,0,2,0,0
ENSG00000284653,ENSG00000284653,0,0,0,0,0,0
ENSG00000261781,LINC01654,0,0,0,0,0,0
ENSG00000117154,IGSF21,0,0,0,0,0,0
ENSG00000280222,ENSG00000280222,0,0,0,0,0,0
ENSG00000230035,IGSF21-AS1,0,0,0,0,0,0
ENSG00000225387,ENSG00000225387,0,0,0,0,0,0
ENSG00000179023,KLHDC7A,0,0,0,0,0,0
ENSG00000235282,DYNLL1P3,0,0,0,0,0,0
ENSG00000225478,ENSG00000225478,0,0,0,0,0,0
ENSG00000009709,PAX7,0,0,0,0,0,0
ENSG00000179002,TAS1R2,0,0,0,0,0,0
ENSG00000159423,ALDH4A1,139,139,124,153,144,122
ENSG00000265606,MIR4695,0,0,0,0,0,0
ENSG00000221662,MIR1290,0,0,0,0,0,0
ENSG00000169991,IFFO2,578,772,573,450,485,486
ENSG00000272084,ENSG00000272084,4,7,2,5,4,6
ENSG00000127481,UBR4,2680,2972,2472,2776,3077,4187
ENSG00000230424,EMC1-AS1,6,9,15,13,8,6
ENSG00000127463,EMC1,3001,3108,2581,2599,3018,3304
ENSG00000053372,MRTO4,1771,1417,1101,838,992,1107
ENSG00000211454,AKR7L,3,4,5,11,4,4
ENSG00000162482,AKR7A3,6,6,4,6,4,8
ENSG00000270728,ENSG00000270728,0,0,0,0,0,0
ENSG00000053371,AKR7A2,584,548,572,966,822,776
ENSG00000200403,RNU6-1099P,0,1,0,1,1,0
ENSG00000040487,SLC66A1,224,179,154,172,192,188
ENSG00000077549,CAPZB,8230,8470,8374,11221,11030,10440
ENSG00000240490,RN7SL277P,0,0,0,0,0,0
ENSG00000201609,RNU4-28P,0,0,0,0,0,0
ENSG00000235185,MICOS10-DT,0,0,0,0,0,0
ENSG00000173436,MICOS10,472,487,427,474,504,429
ENSG00000270136,MICOS10-NBL1,1,0,0,0,0,0
ENSG00000226396,ENSG00000226396,13,7,12,12,21,15
ENSG00000158747,NBL1,524,687,713,1801,2091,1744
ENSG00000158748,HTR6,0,0,0,0,1,1
ENSG00000162542,TMCO4,307,239,156,289,309,283
ENSG00000178828,RNF186,0,0,0,0,0,0
ENSG00000235434,RNF186-AS1,0,0,0,0,0,0
ENSG00000169914,OTUD3,267,343,223,190,150,190
ENSG00000188784,PLA2G2E,0,0,0,0,0,0
ENSG00000242688,RN7SL304P,0,0,0,0,0,0
ENSG00000188257,PLA2G2A,0,0,0,0,0,0
ENSG00000127472,PLA2G5,0,1,0,0,0,0
ENSG00000117215,PLA2G2D,0,0,0,0,0,0
ENSG00000158786,PLA2G2F,0,0,0,0,0,0
ENSG00000227066,ENSG00000227066,0,0,0,0,0,0
ENSG00000187980,PLA2G2C,0,0,0,0,0,0
ENSG00000162543,UBXN10,0,1,0,0,0,1
ENSG00000228105,LINC01757,0,0,0,0,0,0
ENSG00000284710,ENSG00000284710,0,0,0,0,0,0
ENSG00000158816,VWA5B1,0,0,1,0,1,0
ENSG00000226664,ENSG00000226664,0,0,1,0,0,0
ENSG00000236963,LINC01141,2,0,0,2,0,0
ENSG00000226487,ENSG00000226487,0,0,0,0,0,0
ENSG00000284641,ENSG00000284641,0,0,0,0,0,0
ENSG00000284743,ENSG00000284743,0,0,0,0,0,0
ENSG00000162545,CAMK2N1,1597,1644,1444,1541,1925,1754
ENSG00000090432,MUL1,657,644,516,574,735,660
ENSG00000215520,RPS4XP4,0,0,0,0,0,0
ENSG00000183114,FAM43B,0,5,2,1,0,1
ENSG00000158825,CDA,57,68,66,38,56,55
ENSG00000158828,PINK1,1522,1636,1293,1597,2194,2072
ENSG00000284005,MIR6084,0,0,0,0,0,0
ENSG00000117242,PINK1-AS,240,302,251,306,320,331
ENSG00000244038,DDOST,5497,5922,5987,7180,7475,7204
ENSG00000117245,KIF17,22,15,16,16,17,19
ENSG00000235432,ENSG00000235432,0,0,0,0,0,0
ENSG00000189410,SH2D5,101,60,34,17,24,22
ENSG00000233069,ENSG00000233069,0,2,0,0,0,0
ENSG00000127483,HP1BP3,4164,3963,3930,5283,4506,4628
ENSG00000075151,EIF4G3,3625,3792,3375,4473,4037,4464
ENSG00000251914,RNU7-200P,0,0,0,0,0,0
ENSG00000221808,MIR1256,0,0,0,0,0,0
ENSG00000233072,RPS15AP6,1,0,0,1,0,1
ENSG00000236073,ENSG00000236073,1,0,0,0,0,0
ENSG00000235112,HSPE1P27,0,0,0,0,0,0
ENSG00000117298,ECE1,5827,6627,6475,7110,7896,8366
ENSG00000236936,ENSG00000236936,1,0,0,1,1,0
ENSG00000231105,ECE1-AS1,1,1,4,8,6,1
ENSG00000236216,PPP1R11P1,0,0,0,1,0,0
ENSG00000228823,PDE4DIPP10,0,0,0,0,0,0
ENSG00000236009,ENSG00000236009,0,0,0,0,0,0
ENSG00000227001,NBPF2P,14,15,23,18,15,7
ENSG00000187952,HS6ST1P1,2,3,2,2,1,2
ENSG00000186543,CROCCP5,0,0,0,0,0,0
ENSG00000142794,NBPF3,163,235,219,249,195,216
ENSG00000176378,PFN1P10,0,0,0,0,0,1
ENSG00000162551,ALPL,144,237,440,527,300,298
ENSG00000233431,LINC02596,0,0,0,0,0,0
ENSG00000076864,RAP1GAP,1,4,2,0,4,4
ENSG00000090686,USP48,1538,1582,1510,1955,1755,1730
ENSG00000231978,ENSG00000231978,0,0,0,0,0,0
ENSG00000187942,LDLRAD2,29,55,36,23,42,35
ENSG00000142798,HSPG2,5694,8669,5955,5227,7584,9714
ENSG00000232037,RPL21P29,8,5,1,2,1,5
ENSG00000283234,ENSG00000283234,0,0,0,0,0,0
ENSG00000219073,CELA3B,0,0,0,0,0,0
ENSG00000273610,RN7SL386P,0,0,0,0,0,0
ENSG00000201919,RNU6-1022P,0,0,0,0,0,0
ENSG00000142789,CELA3A,0,0,0,0,0,0
ENSG00000278124,RN7SL186P,0,0,0,0,0,0
ENSG00000201273,RNU6-776P,0,0,0,0,0,0
ENSG00000228397,LINC01635,2,0,1,1,1,3
ENSG00000218510,LINC00339,79,91,77,120,105,98
ENSG00000070831,CDC42,6650,6659,5648,6180,5835,5414
ENSG00000230068,CDC42-IT1,0,0,1,0,0,2
ENSG00000271428,MPHOSPH6P1,0,0,0,0,0,0
ENSG00000162552,WNT4,0,13,1,3,0,6
ENSG00000266564,MIR4418,0,0,0,0,0,0
ENSG00000234397,PPIAP34,0,0,0,1,0,0
ENSG00000279625,ENSG00000279625,0,0,0,0,0,0
ENSG00000184677,ZBTB40,483,464,474,566,582,693
ENSG00000237200,ZBTB40-IT1,0,1,0,1,2,0
ENSG00000070886,EPHA8,0,0,0,1,0,0
ENSG00000276835,MIR6127,0,0,0,0,0,0
ENSG00000173372,C1QA,0,0,0,0,0,0
ENSG00000159189,C1QC,0,0,0,0,0,0
ENSG00000173369,C1QB,0,0,0,0,0,0
ENSG00000133216,EPHB2,142,126,54,33,29,36
ENSG00000265422,MIR4684,0,0,0,0,0,0
ENSG00000225952,ENSG00000225952,0,0,0,0,0,0
ENSG00000264014,MIR4253,0,0,0,0,0,0
ENSG00000215906,LACTBL1,0,0,0,0,0,0
ENSG00000227868,TEX46,0,0,0,0,0,0
ENSG00000004487,KDM1A,1793,1682,1689,1810,1566,1606
ENSG00000240553,ENSG00000240553,0,0,0,0,0,0
ENSG00000263793,MIR3115,0,0,0,0,0,0
ENSG00000266802,ENSG00000266802,0,0,0,0,0,0
ENSG00000169641,LUZP1,2094,2654,2642,1769,2074,2272
ENSG00000229010,ENSG00000229010,0,0,0,0,0,0
ENSG00000206935,RNU6-514P,0,0,0,0,0,0
ENSG00000252578,RNU6-135P,0,0,0,0,0,0
ENSG00000179546,HTR1D,11,45,57,8,15,13
ENSG00000215381,RPL29P6,1,0,2,0,1,0
ENSG00000261326,LINC01355,29,17,11,33,12,23
ENSG00000284726,ENSG00000284726,0,0,0,0,0,0
ENSG00000125944,HNRNPR,4281,3653,3442,3551,3414,3491
ENSG00000125945,ZNF436,233,275,303,456,292,249
ENSG00000249087,ZNF436-AS1,20,28,22,48,25,21
ENSG00000201405,Y_RNA,0,0,0,0,0,0
ENSG00000271420,ENSG00000271420,1,0,0,1,2,3
ENSG00000204219,TCEA3,79,107,110,170,173,138
ENSG00000232482,ENSG00000232482,0,0,0,0,0,0
ENSG00000088280,ASAP3,134,130,159,479,252,225
ENSG00000007968,E2F2,32,33,16,20,12,18
ENSG00000235052,ENSG00000235052,0,1,2,2,1,2
ENSG00000117318,ID3,1562,1652,419,2485,2096,1870
ENSG00000197880,MDS2,1,1,2,0,3,5
ENSG00000229239,EEF1A1P48,0,0,0,0,0,0
ENSG00000142676,RPL11,11813,10564,9352,12535,11468,10504
ENSG00000011007,ELOA,2271,2323,1778,1491,2184,2175
ENSG00000236810,ELOA-AS1,23,17,16,32,24,21
ENSG00000057757,PITHD1,840,686,575,678,691,606
ENSG00000011009,LYPLA2,703,606,486,497,699,669
ENSG00000117308,GALE,534,376,297,241,333,340
ENSG00000117305,HMGCL,462,502,447,589,560,512
ENSG00000179163,FUCA1,165,224,175,199,262,236
ENSG00000188822,CNR2,0,0,0,0,0,0
ENSG00000229106,BTBD6P1,0,0,0,0,0,0
ENSG00000232557,ENSG00000232557,0,0,0,0,0,0
ENSG00000264926,MIR378F,0,0,0,0,0,0
ENSG00000230228,H3P1,0,0,1,1,2,1
ENSG00000189266,PNRC2,1217,1096,1029,1334,1163,1091
ENSG00000188529,SRSF10,2142,2105,1844,1847,1951,1976
ENSG00000215905,RPL36P5,1,0,0,0,0,0
ENSG00000225315,ENSG00000225315,0,0,0,0,0,0
ENSG00000142661,MYOM3,3,4,1,1,3,2
ENSG00000230703,MYOM3-AS1,0,0,0,0,0,0
ENSG00000142677,IL22RA1,0,1,0,1,1,0
ENSG00000185436,IFNLR1,0,0,1,0,0,0
ENSG00000230023,LINC02800,0,0,0,0,0,0
ENSG00000232298,GRHL3-AS1,0,0,0,0,0,0
ENSG00000158055,GRHL3,0,0,0,0,0,0
ENSG00000001460,STPG1,369,323,318,293,246,245
ENSG00000001461,NIPAL3,3042,3405,2085,1929,2528,2634
ENSG00000117602,RCAN3,517,569,501,684,593,578
ENSG00000184454,NCMAP,0,0,0,0,0,0
ENSG00000227312,ENSG00000227312,0,0,0,0,0,0
ENSG00000239106,Y_RNA,0,0,0,0,0,0
ENSG00000133226,SRRM1,2486,2135,1877,2240,1703,2056
ENSG00000284699,ENSG00000284699,0,0,0,0,0,0
ENSG00000169504,CLIC4,36291,51044,38551,26885,35492,34970
ENSG00000238482,RNU6-1208P,0,0,0,0,0,0
ENSG00000020633,RUNX3,8,9,4,1,1,0
ENSG00000278034,MIR6731,0,0,0,0,0,0
ENSG00000229162,RUNX3-AS1,0,0,0,0,0,1
ENSG00000261025,ENSG00000261025,0,0,0,0,0,0
ENSG00000264371,MIR4425,0,0,0,0,0,0
ENSG00000233755,ENSG00000233755,0,0,0,0,0,0
ENSG00000233419,IFITM3P7,0,0,0,0,0,1
ENSG00000231953,ENSG00000231953,0,0,0,0,0,0
ENSG00000117614,SYF2,844,822,767,1015,1031,1025
ENSG00000284657,ENSG00000284657,0,0,4,0,0,0
ENSG00000117616,RSRP1,586,474,535,705,645,681
ENSG00000272432,ENSG00000272432,4,1,0,0,1,1
ENSG00000261349,ENSG00000261349,0,0,0,0,0,0
ENSG00000187010,RHD,0,0,0,0,0,0
ENSG00000224183,SDHDP6,0,0,1,0,1,0
ENSG00000259984,ENSG00000259984,0,0,0,0,0,1
ENSG00000183726,TMEM50A,3083,3351,2852,2930,3736,3563
ENSG00000188672,RHCE,6,16,6,8,15,5
ENSG00000238084,ENSG00000238084,4,2,3,0,3,0
ENSG00000204178,MACO1,620,836,675,679,750,718
ENSG00000157978,LDLRAP1,537,596,478,432,625,526
ENSG00000117643,MAN1C1,25,19,17,223,39,16
ENSG00000233478,ENSG00000233478,0,0,0,0,0,0
ENSG00000162430,SELENON,3106,3581,3687,5319,4287,4194
ENSG00000255054,ENSG00000255054,0,0,0,0,0,0
ENSG00000228172,ENSG00000228172,12,13,8,18,12,15
ENSG00000117640,MTFR1L,970,922,796,1103,1077,1067
ENSG00000272478,ENSG00000272478,0,0,0,0,0,0
ENSG00000127423,AUNIP,73,61,68,31,32,42
ENSG00000236528,ENSG00000236528,0,2,3,1,1,1
ENSG00000182749,PAQR7,422,481,446,398,505,514
ENSG00000207302,Y_RNA,0,0,0,0,0,0
ENSG00000117632,STMN1,7112,5631,5146,5420,3451,3404
ENSG00000229786,SNRPFP2,0,0,0,0,0,0
ENSG00000223624,ENSG00000223624,0,0,0,0,0,0
ENSG00000283938,MIR3917,0,0,0,0,0,0
ENSG00000158006,PAFAH2,444,437,301,391,429,413
ENSG00000207237,RNU6-110P,0,0,0,0,0,0
ENSG00000252190,ENSG00000252190,0,0,0,0,0,0
ENSG00000252691,ENSG00000252691,0,0,0,0,0,0
ENSG00000158008,EXTL1,205,414,303,129,183,160
ENSG00000158014,SLC30A2,0,0,0,0,0,0
ENSG00000284309,ENSG00000284309,0,0,0,0,0,0
ENSG00000158022,TRIM63,0,1,0,0,0,0
ENSG00000175087,PDIK1L,126,131,108,131,141,158
ENSG00000197245,FAM110D,0,0,0,0,0,0
ENSG00000282872,C1orf232,0,0,0,0,0,0
ENSG00000236782,ZNF593OS,8,7,10,7,5,6
ENSG00000142684,ZNF593,309,285,206,222,267,228
ENSG00000142675,CNKSR1,2,1,2,1,3,4
ENSG00000188782,CATSPER4,0,0,0,0,0,0
ENSG00000236155,ZPLD2P,0,0,0,0,0,0
ENSG00000278572,ENSG00000278572,0,0,1,0,0,1
ENSG00000130695,CEP85,296,226,228,198,113,118
ENSG00000270733,ENSG00000270733,0,0,0,0,0,0
ENSG00000142669,SH3BGRL3,10565,11434,9847,9959,12025,11309
ENSG00000158062,UBXN11,170,136,125,179,145,159
ENSG00000169442,CD52,1,0,0,0,0,0
ENSG00000176092,CRYBG2,3,0,1,0,1,0
ENSG00000225854,ENSG00000225854,0,0,0,0,0,0
ENSG00000176083,ZNF683,0,0,0,0,0,0
ENSG00000131914,LIN28A,2,0,1,0,0,0
ENSG00000117682,DHDDS,1215,1252,1049,998,1320,1247
ENSG00000223583,RPL17P9,3,1,1,2,2,1
ENSG00000225891,DHDDS-AS1,1,1,0,0,0,0
ENSG00000198830,HMGN2,3680,2776,2475,2954,2248,2014
ENSG00000224129,DPPA2P2,0,0,0,0,0,0
ENSG00000117676,RPS6KA1,38,34,23,23,11,21
ENSG00000238705,MIR1976,0,0,0,0,0,0
ENSG00000243905,RN7SL679P,0,0,0,0,0,0
ENSG00000252802,Y_RNA,0,0,0,0,0,0
ENSG00000252429,RNU7-29P,0,0,0,0,0,0
ENSG00000229247,ENSG00000229247,0,0,0,0,0,0
ENSG00000238316,ENSG00000238316,0,0,0,0,0,0
ENSG00000235069,ENSG00000235069,0,0,0,0,0,0
ENSG00000260063,ENSG00000260063,19,22,17,17,16,23
ENSG00000117713,ARID1A,1707,1673,1451,1848,1599,1805
ENSG00000060642,PIGV,176,167,146,171,183,203
ENSG00000241188,RN7SL165P,0,1,0,0,1,1
ENSG00000204160,ZDHHC18,695,667,575,594,601,550
ENSG00000175793,SFN,2,1,2,3,1,1
ENSG00000226698,ENSG00000226698,1,0,1,1,0,0
ENSG00000142751,GPN2,615,650,524,550,578,570
ENSG00000198746,GPATCH3,131,144,108,161,178,163
ENSG00000090273,NUDC,2890,2518,1939,2317,2266,2155
ENSG00000131910,NR0B2,0,0,0,0,0,0
ENSG00000175707,KDF1,0,0,0,0,0,0
ENSG00000172746,RPL12P13,2,1,1,0,3,2
ENSG00000224064,RPL32P6,0,0,0,0,0,0
ENSG00000225294,OSTCP2,1,2,0,2,0,2
ENSG00000253368,TRNP1,415,375,293,414,430,448
ENSG00000158246,TENT5B,43,25,29,49,21,15
ENSG00000090020,SLC9A1,1512,1857,1869,1883,1900,1914
ENSG00000229985,ENSG00000229985,1,0,0,0,1,0
ENSG00000214973,CHCHD3P3,23,25,16,21,23,17
ENSG00000225159,NPM1P39,27,25,18,14,16,24
ENSG00000225990,SNRPEP7,0,0,0,0,0,0
ENSG00000224311,WDTC1-DT,0,0,0,0,0,0
ENSG00000142784,WDTC1,877,879,864,1136,1174,1176
ENSG00000252098,Y_RNA,0,0,0,0,0,0
ENSG00000243659,ENSG00000243659,1,2,1,0,0,0
ENSG00000186501,TMEM222,597,590,473,545,635,597
ENSG00000206888,RNU6-48P,2,0,1,0,1,0
ENSG00000241547,ACTG1P20,8,11,10,9,8,12
ENSG00000142765,SYTL1,0,0,3,0,1,0
ENSG00000142733,MAP3K6,393,431,352,461,443,449
ENSG00000142748,FCN3,0,0,0,0,0,0
ENSG00000174950,CD164L2,0,0,0,0,0,0
ENSG00000231207,ENSG00000231207,0,0,0,0,0,0
ENSG00000181773,GPR3,83,67,54,47,41,50
ENSG00000158195,WASF2,3395,3781,3472,4342,3786,4083
ENSG00000241169,ENSG00000241169,0,0,0,0,0,0
ENSG00000237429,ENSG00000237429,1,0,0,3,2,0
ENSG00000126705,AHDC1,371,391,342,674,475,493
ENSG00000000938,FGR,0,0,0,0,0,0
ENSG00000235912,ENSG00000235912,7,7,7,6,5,6
ENSG00000233975,LINC02574,0,0,0,0,0,1
ENSG00000126709,IFI6,319,334,440,691,362,306
ENSG00000225886,ENSG00000225886,0,0,0,0,0,0
ENSG00000206767,RNU6-949P,0,0,0,0,0,0
ENSG00000226662,CHMP1AP1,0,0,0,0,0,0
ENSG00000207095,RNU6-424P,0,0,0,0,0,0
ENSG00000009780,FAM76A,155,114,119,193,163,164
ENSG00000231344,ENSG00000231344,3,3,0,0,1,5
ENSG00000230833,RPEP3,0,0,0,0,0,0
ENSG00000117758,STX12,1670,2109,1744,1972,2037,1836
ENSG00000269971,ENSG00000269971,0,0,1,4,0,0
ENSG00000270031,ENSG00000270031,4,0,1,0,2,2
ENSG00000223062,RNU6-1245P,0,0,0,0,0,0
ENSG00000117751,PPP1R8,1112,1081,924,1029,1072,1040
ENSG00000252947,SCARNA1,0,0,0,0,0,1
ENSG00000130775,THEMIS2,76,61,88,142,111,110
ENSG00000117748,RPA2,680,572,442,432,470,439
ENSG00000130768,SMPDL3B,0,2,0,0,2,0
ENSG00000227050,ENSG00000227050,0,0,0,0,0,0
ENSG00000158156,XKR8,268,214,189,291,290,267
ENSG00000158161,EYA3,703,544,567,647,631,722
ENSG00000238231,ENSG00000238231,1,1,1,2,0,0
ENSG00000240750,RN7SL559P,0,4,0,1,0,1
ENSG00000228589,SPCS2P4,16,25,16,16,23,26
ENSG00000228943,ENSG00000228943,0,0,0,0,0,0
ENSG00000214812,ARL8BP2,0,1,1,2,1,2
ENSG00000253005,RNU6-176P,0,0,0,0,0,0
ENSG00000169403,PTAFR,4,8,6,4,3,1
ENSG00000126698,DNAJC8,2895,2558,2280,2785,2310,2237
ENSG00000130770,ATP5IF1,1293,1358,1118,1354,1069,1016
ENSG00000270605,ENSG00000270605,5,7,5,7,5,3
ENSG00000271398,ENSG00000271398,0,0,0,0,0,0
ENSG00000130766,SESN2,593,806,826,1075,762,816
ENSG00000130772,MED18,288,299,238,332,314,341
ENSG00000204138,PHACTR4,826,817,632,846,659,660
ENSG00000206779,Y_RNA,0,0,0,0,0,0
ENSG00000229820,DNAJC8P4,0,0,0,0,0,0
ENSG00000221216,RNU6ATAC27P,0,0,0,0,0,0
ENSG00000180198,RCC1,949,757,642,640,517,507
ENSG00000242125,SNHG3,796,548,525,532,341,361
ENSG00000274266,SNORA73A,0,0,0,0,0,0
ENSG00000200087,SNORA73B,21,13,15,8,3,8
ENSG00000231468,PRDX3P2,0,0,1,0,0,0
ENSG00000279443,ENSG00000279443,18,17,16,8,12,20
ENSG00000180098,TRNAU1AP,398,316,359,428,309,357
ENSG00000197989,SNHG12,252,185,167,187,191,176
